,AAPL__hl,AAPL__co,AAPL__ocp,AAPL__log_returns,AAPL__lret_squared,AAPL__earning_horizon1,AAPL__earning_horizon2,AAPL__earning_horizon3,AAPL__earning_horizon4,AAPL
2015-09-03,0.0231730171575409,-0.006480984578244,0.0028757530932835,-0.0036052314849603,1.2997694060149712e-05,0,0,0,0,0.2562338012105353
2015-09-04,0.0172599143395127,-0.0117911882082005,-0.0063406009527742,-0.0181317891609746,0.000328761778178,0,0,0,0,0.1847510513961802
2015-09-07,0.0172599143395127,-0.0117911882082005,-0.0063406009527742,-0.0181317891609746,0.000328761778178,0,0,0,0,0.1847510513961802
2015-09-08,0.0200081413789373,0.0081136943149154,0.0138032471663374,0.0219169414812525,0.0004803523238926,0,0,0,0,0.303390855406324
2015-09-09,0.0215784804650598,-0.0081213847038687,0.0121610688186335,0.0040396841147649,1.6319047747084384e-05,0,0,0,0,0.2991947759183183
2015-09-10,0.0280628499616582,0.0112550880459381,-0.0018930287782509,0.009362059267687,8.764815373168541e-05,0,0,0,0,0.2963098058751084
2015-09-11,0.0175050927987194,0.016411989577553,-0.0077507439069758,0.0086612456705768,7.501717656608536e-05,0,0,0,0,0.1659159241148008
2015-09-14,0.0267345031111771,0.0149306353909143,0.0001768431392773,0.0151074785301914,0.0002282359075401,0,0,0,0,0.2614642124472573
2015-09-15,0.0137604153823964,0.0023284905523005,0.0038062329689004,0.006134723521201,3.763483268157723e-05,0,0,0,0,0.1642589631749833
2015-09-16,0.0088853904162128,-0.002498816517157,0.0009470920678666,-0.0015517244492904,2.407848766525641e-06,0,0,0,0,0.0978055346823066
2015-09-17,0.0097891369490514,-0.0060632494110577,-0.0009494627617591,-0.0070127121728167,4.917813201877205e-05,0,0,0,0,0.0933951999997522
2015-09-18,0.0194274246192204,-0.0087425245192043,-0.0021769986988839,-0.0109195232180883,0.0001192359873103,0,0,0,0,0.2032473871196044
2015-09-21,0.0118096110745868,0.0089231630472599,-0.0004392708175176,0.0084838922297421,7.19764273658785e-05,0,0,0,0,0.0993502775309093
2015-09-22,0.0141670551349727,-0.005640236540038,-0.0096299153740634,-0.0152701519141014,0.0002331775394797,0,0,0,0,0.2134511001649972
2015-09-23,0.0111480263746454,0.0052005572083018,0.005731685370964,0.0109322425792655,0.0001195139278119,0,0,0,0,0.1459624742949824
2015-09-24,0.0180710924438852,0.0091611900187482,-0.0086356246631815,0.0005255653555669,2.762189429721777e-07,0,0,0,0,0.2275296718040776
2015-09-25,0.0168920565511597,0.0038348910065994,0.0009350156138458,0.0047699066204454,2.2752009167768932e-05,0,0,0,0,0.1863913615733615
2015-09-28,0.0193229167018529,-0.0136517729158684,-0.0016036518204702,-0.0152554247363387,0.000232727983886,0,0,0,0,0.1719035679529427
2015-09-29,0.0326841108527738,-0.0244058661872144,-0.0033628350274993,-0.0277687012147138,0.000771100767152,0,0,0,0,0.2818963094669538
2015-09-30,0.0222109580264688,-0.0096539911895605,0.0021767533425997,-0.0074772378469605,5.59090858200189e-05,0,0,0,0,0.2329819291813391
2015-10-01,0.017364031764756,-0.0052355563051774,-0.00174399264536,-0.0069795489505377,4.871410355295277e-05,0,0,0,0,0.1899692320736412
2015-10-02,0.0257058080163485,0.0213899652108242,-0.0047111075078967,0.0166788577029275,0.0002781842942745,0,0,0,0,0.2105077789906434
2015-10-05,0.0164622649980416,0.0097916138632632,-0.0048606632596138,0.0049309506036494,2.431427385563091e-05,0,0,0,0,0.1754064079477044
2015-10-06,0.0171177185817822,0.009180156272053,-0.0025320538504586,0.0066481024215945,4.4197265808011e-05,0,0,0,0,0.1741603393425194
2015-10-07,0.0211524530340327,-0.0130714264429123,0.0004495495377136,-0.0126218769051984,0.0001593117766099,0,0,0,0,0.1994839757112956
2015-10-08,0.0179411895841235,-0.0116789648641469,0.0001814388102597,-0.0114975260538874,0.0001321931053598,0,0,0,0,0.1651911681271637
2015-10-09,0.022487956051625,0.0187507240672034,0.0082314469948079,0.0269821710620115,0.0007280375552196,0,0,0,0,0.2157962305871232
2015-10-12,0.009565545429695,-0.001009528064404,0.0004465681313889,-0.0005629599330152,3.1692388618053493e-07,0,0,0,0,0.1071447695535934
2015-10-13,0.0149704588770315,0.003851696792989,-0.0038248819894286,2.6814803560704092e-05,7.190336899991489e-10,0,0,0,0,0.1745879395582127
2015-10-14,0.0170044118090261,-0.0079811983466103,-0.0066362004819839,-0.0146173988285944,0.0002136683485141,0,0,0,0,0.2032974781027063
2015-10-15,0.014287882903668,0.0077298813351242,0.0052782504896135,0.0130081318247379,0.0001692114935697,0,0,0,0,0.1640922220349231
2015-10-16,0.0130327640837163,-0.0114061140493719,0.0025026825908447,-0.0089034314585272,7.927109173669237e-05,0,0,0,0,0.1015636210666898
2015-10-19,0.0127190285970887,0.0036935315175665,0.0008126044418084,0.0045061359593749,2.030526128437237e-05,0,0,0,0,0.1386429705226778
2015-10-20,0.0291679934288269,0.0253099243600981,-0.0019801986668625,0.0233297256932356,0.0005442761009216,0,0,0,0,0.2140705049650019
2015-10-21,0.0161416754690937,0.0070052825884079,-0.0003075098317548,0.0066977727566528,4.4860159899761015e-05,0,0,0,0,0.1675602262161638
2015-10-22,0.0091580419603906,0.0037087984568167,-0.0019215657934689,0.0017872326633479,3.194200592937643e-06,0,0,0,1,0.1007921629295962
2015-10-23,0.032040663015607,0.0316193184155149,0.0032602256099474,0.0348795440254625,0.0012165825914241,0,0,1,0,0.1862947978033764
2015-10-26,0.0267709793134362,-0.0245421619267803,-0.0076842261156978,-0.0322263880424782,0.0010385400862643,0,1,0,0,0.2157520604936684
2015-10-27,0.0140194266222177,-0.0019646831658029,0.0029493428735329,0.0009846597077305,9.695547400279918e-07,1,0,0,0,0.1630364482856296
2015-10-28,0.0172550620896995,0.0099051379308659,0.0101708509851499,0.0200759889160155,0.0004030453309559,0,0,0,0,0.2324489692206587
2015-10-29,0.0186295632001825,0.0185422862707088,0.0044143661845553,0.0229566524552642,0.0005270078919517,0,0,0,0,0.1231708501582576
2015-10-30,0.0107023250971765,-0.0032458186573712,0.0004986785321982,-0.002747140125173,7.54677886733594e-06,0,0,0,0,0.116056462684873
2015-11-02,0.010634862612243,0.0084777238003292,-0.0005002918473395,0.0079774319529901,6.363942056458849e-05,0,0,0,0,0.0855410224872989
2015-11-03,0.0226907557040118,0.0208946927306657,-0.0012478755465145,0.0196468171841512,0.0003859974254674,0,0,0,0,0.1508836998766947
2015-11-04,0.0154726213775846,-0.0062783034714979,-0.0023543749458722,-0.0086326784173702,7.45231366577302e-05,0,0,0,0,0.1665064759198439
2015-11-05,0.0200904346228279,-0.0117172724356424,0.0013225164423548,-0.0103947559932877,0.0001080509521599,0,0,0,0,0.1947626482099544
2015-11-06,0.0098173456890266,-0.0021466322642061,0.0063707657660089,0.0042241335018031,1.784330384105594e-05,0,0,0,0,0.1480647767939535
2015-11-09,0.0130656404550381,-0.0049743097097277,-0.0005787276421289,-0.005553037351857,3.083622383111991e-05,0,0,0,0,0.1385109096376383
2015-11-10,0.0342356474206528,-0.03333142732844,-0.001252446217473,-0.0345838735459129,0.0011960443094396,0,0,0,0,0.1998180784794258
2015-11-11,0.0183161476564452,0.0080571193251448,-0.0001720874208336,0.0078850319043111,6.217372813200413e-05,0,0,0,0,0.1896276970976377
2015-11-12,0.0095472277239169,0.0013785974956091,-0.0100382561116328,-0.0086596586160236,7.498968734607335e-05,0,0,0,0,0.1915542074314545
2015-11-13,0.0252031374517159,-0.0218824053262714,-0.0037136202126905,-0.0255960255389622,0.0006551565233912,0,0,0,0,0.1920861252158049
2015-11-16,0.024194094238708,0.0109346980317296,-0.0035857683922004,0.0073489296395292,5.400676684675176e-05,0,0,0,0,0.2556468792482947
2015-11-17,0.0109384607520621,-0.0025875027559168,0.0015346863751115,-0.0010528163808052,1.1084223316918286e-06,0,0,0,0,0.1225465919624192
2015-11-18,0.0218718633512535,0.0163594721790516,0.007793463433433,0.0241529356124847,0.0005833642987008,0,0,0,0,0.2225504183985042
2015-11-19,0.0251186617428386,0.0138302174227186,0.0056027150942981,0.0194329325170166,0.0003776388662109,0,0,0,0,0.2622781844979069
2015-11-20,0.0087958682272663,-4.192256902178127e-05,0.0023075147974107,0.0022655922283889,5.132908145336441e-06,0,0,0,0,0.1053086598047107
2015-11-23,0.0178649803149316,-0.0151837585984469,0.0015499657502625,-0.013633792848184,0.0001858803074271,0,0,0,0,0.1355596830350131
2015-11-24,0.0152123812317585,0.0086192343530966,-0.000408243115888,0.0082109912372088,6.742037709751985e-05,0,0,0,0,0.1482178085992001
2015-11-25,0.0101130138824161,-0.0065656801517515,0.0047937520840366,-0.0017719280677153,3.139729077157318e-06,0,0,0,0,0.1203368808619799
2015-11-26,0.0101130138824161,-0.0065656801517515,0.0047937520840366,-0.0017719280677153,3.139729077157318e-06,0,0,0,0,0.1203368808619799
2015-11-27,0.006610213521287,-0.001945772789354,-0.0007603599403213,-0.0027061327296751,7.3231543506189476e-06,0,0,0,0,0.0726821687374784
2015-11-30,0.0134974577597662,0.0081040457035178,-0.0009319270382605,0.0071721186652569,5.1439286148526566e-05,0,0,0,0,0.1295393630729422
2015-12-01,0.0139005602512792,-0.013226989458784,-0.0017671566007463,-0.0149941460595304,0.0002248244160545,0,0,0,0,0.0900130456106517
2015-12-02,0.0107279000362796,-0.0014495002958561,-8.70568635504226e-05,-0.0015365571594063,2.361007904122976e-06,0,0,0,0,0.1195761193662241
2015-12-03,0.0190089916356287,-0.0190089916356288,-0.00145759652443,-0.0204665881600587,0.0004188812309134,0,0,0,0,0.104351417232293
2015-12-04,0.0338233625361127,0.0332583864292697,0.0046137533672423,0.0378721397965118,0.0014342989727665,0,0,0,0,0.2045340396809976
2015-12-07,0.0145558078726706,-0.0068299940873797,-0.0003705195844344,-0.007200513671814,5.1847397137981314e-05,0,0,0,0,0.1489608198449039
2015-12-08,0.0139314591736845,-0.0014842775354908,-0.0016936239123218,-0.0031779014478128,1.0099057612010853e-05,0,0,0,0,0.1579972965130282
2015-12-09,0.0218192910557334,-0.0179288525368824,-0.0016565085445269,-0.0195853610814094,0.0003835863686891,0,0,0,0,0.1714247247856149
2015-12-10,0.0102511467865113,0.0048979998294335,0.005180016762739,0.010078016592173,0.0001015664184321,0,0,0,0,0.1329182902338356
2015-12-11,0.0225259691837493,-0.0171363390967252,-0.0101405823856044,-0.02727692148233,0.0007440304455531,0,0,0,0,0.2475120998007885
2015-12-14,0.0274744060410438,-0.0081788026108607,-0.0057429473993072,-0.013921750010168,0.0001938151233456,0,0,0,0,0.3113033582103267
2015-12-15,0.0140287338481752,-0.002644480240996,-0.0008933357749721,-0.0035378160159678,1.2516142162838346e-05,0,0,0,0,0.1559417092156193
2015-12-16,0.0277151238098946,-0.0094855522102346,-0.0034523589480003,-0.012937911158235,0.0001673895451383,0,0,0,0,0.3017099294590418
2015-12-17,0.0222267104404347,-0.0189189295896016,0.014604990133785,-0.0043139394558164,1.8610073628450223e-05,0,0,0,0,0.2848818808505859
2015-12-18,0.0283397318772113,-0.0216005913377218,-0.0016962789504532,-0.023296870288175,0.000542744165224,0,0,0,0,0.2376982666356153
2015-12-21,0.0168060137264711,-0.0049544387392844,0.0007462686913502,-0.0042081700479341,1.7708695152330254e-05,0,0,0,0,0.1825884523741685
2015-12-22,0.0106438506827039,-0.0002796811652969,0.0053273643449494,0.0050476831796522,2.5479105482143813e-05,0,0,0,0,0.1463526084328058
2015-12-23,0.0148196684996882,0.0115029097654883,-0.0006528937414222,0.0108500160240661,0.0001177228477224,0,0,0,0,0.1220627569222065
2015-12-24,0.0083145736893041,-0.0039623342784159,0.0035010583811278,-0.0004612758972877,2.1277545341859796e-07,0,0,0,0,0.1013467922506199
2015-12-25,0.0083145736893041,-0.0039623342784159,0.0035010583811278,-0.0004612758972877,2.1277545341859796e-07,0,0,0,0,0.1013467922506199
2015-12-28,0.0166209898844491,-0.0091162642303811,-0.0036061992426168,-0.0127224634729983,0.0001618610768217,0,0,0,0,0.173192147077528
2015-12-29,0.0226710602605051,0.0212675607205869,0.0,0.0212675607205872,0.0004523091390038,0,0,0,0,0.1439810134374042
2015-12-30,0.0134292363190374,-0.0087274189406351,-0.006609166705188,-0.0153365856458234,0.0002352108592716,0,0,0,0,0.1622232347283614
2015-12-31,0.0218682054660067,-0.0211641729695018,-0.0036000489352532,-0.0247642219047548,0.0006132666865479,0,0,0,0,0.1411311876404337
2016-01-01,0.0218682054660067,-0.0211641729695018,-0.0036000489352532,-0.0247642219047548,0.0006132666865479,0,0,0,0,0.1411311876404337
2016-01-04,0.0299699358985298,0.0030455939079638,-0.0008937010869537,0.00215189282101,4.630642713114489e-06,0,0,0,0,0.3353671924300824
2016-01-05,0.0304870397695477,-0.0172801849069117,0.001235576982101,-0.0160446079248108,0.0002574294434609,0,0,0,0,0.2973694492957089
2016-01-06,0.022812424603012,-0.0180788648538693,-0.0110208664937094,-0.0290997313475789,0.0008467943645012,0,0,0,0,0.2536964592548923
2016-01-07,0.0280538930404395,-0.0275541676791926,-0.0050335248220705,-0.0325876925012629,0.0010619577025568,0,0,0,0,0.1778793175805897
2016-01-08,0.0230690196167891,-0.008274218511941,0.0096085784738488,0.0013343599619077,1.7805165079425395e-06,0,0,0,0,0.2892332987224582
2016-01-11,0.0175157227547831,-0.0043626102774103,0.0131453464712989,0.0087827361938881,7.713645505143275e-05,0,0,0,0,0.2834603568093382
2016-01-12,0.0178516633538448,0.003833354840403,0.0059810609644943,0.0098144158048976,9.632275759142407e-05,0,0,0,0,0.218490897115195
2016-01-13,0.0285700294741191,-0.0160726714611161,0.0103171146023812,-0.0057555568587344,3.312643475412473e-05,0,0,0,0,0.3233004107123635
2016-01-14,0.0409115940334549,0.0137305719052569,-0.0043569206473444,0.0093736512579121,8.786533790495745e-05,0,0,0,0,0.4442124378084036
2016-01-15,0.0217146355020678,0.0108017777178702,-0.0399132482454653,-0.0291114705275949,0.000847477716279,0,0,0,0,0.6704528203548124
2016-01-18,0.0217146355020678,0.0108017777178702,-0.0399132482454653,-0.0291114705275949,0.000847477716279,0,0,0,0,0.6704528203548124
2016-01-19,0.0309291420696163,-0.0145696566151556,0.0068972498753353,-0.0076724067398199,5.886582518123456e-05,0,0,0,0,0.3344504428599278
2016-01-20,0.0268213875562351,0.0018838927558573,-0.0059512707364141,-0.0040673779805566,1.6543563636717293e-05,0,0,0,0,0.3149960239175758
2016-01-21,0.0297827305690561,0.0021017891676667,0.002818680280655,0.0049204694483218,2.4211019591868308e-05,0,0,0,1,0.3366533708990193
2016-01-22,0.0286184239516946,0.0276244868854721,0.0170958081570264,0.0447202950424983,0.001999904788688,0,0,1,0,0.3202513405673949
2016-01-25,0.0130980241253422,-0.0012922103019857,0.0009948311647698,-0.0002973791372156,8.843435125110314e-08,0,1,0,0,0.1473200257868627
2016-01-26,0.0256259344468143,-0.0001972339813078,-0.0038405457749451,-0.0040377797562531,1.6303665360008073e-05,1,0,0,0,0.2940338649016217
2016-01-27,0.0431243740106343,-0.0362377219070414,-0.0190453859858755,-0.055283107892917,0.0030562220182999,0,0,0,0,0.4448578165844024
2016-01-28,0.0186184638297028,0.0022394452054571,-0.007100300631321,-0.0048608554258637,2.3627915471149408e-05,0,0,0,0,0.2364185698157607
2016-01-29,0.0258460498264728,0.0258460498264728,0.0006298357863732,0.0264758856128461,0.0007009725189845,0,0,0,0,0.1387128084113747
2016-02-01,0.0132245380222734,-0.000829617386585,-0.0035192485001265,-0.0043488658867114,1.8912634500602668e-05,0,0,0,0,0.158398190950725
2016-02-02,0.0143739490373438,-0.0085196950966337,-0.0094919443835343,-0.0180116394801679,0.0003244191567635,0,0,0,0,0.2041358996460716
2016-02-03,0.0177525139950047,0.0084976311891504,0.0035913269029495,0.0120889580920997,0.0001461429077525,0,0,0,0,0.18955205489603
2016-02-04,0.0220278922137689,0.0054973164200698,0.000834334920874,0.0063316513409441,4.008980870327992e-05,0,0,0,0,0.2416036099906966
2016-02-05,0.027412129454174,-0.023587242380373,0.0066611836304753,-0.0169260587498976,0.0002864914648049,0,0,0,0,0.2273802735663397
2016-02-08,0.0150938239691154,-0.0070779753472916,-0.0007394092171072,-0.0078173845643991,6.11115014277065e-05,0,0,0,0,0.1548118717745844
2016-02-09,0.0149006746474057,0.007805319544763,0.0079308466260415,0.0157361661708046,0.0002476269257551,0,0,0,0,0.1946677923627066
2016-02-10,0.0140096384395359,-0.0016269126367878,0.0031617839458715,0.0015348713090839,2.355829935448981e-06,0,0,0,0,0.1642911107908693
2016-02-11,0.0254695127977767,-0.0211610184120517,-0.0017368927871787,-0.0228979111992306,0.0005243143372878,0,0,0,0,0.197244569291663
2016-02-12,0.0166332867730447,-0.0050977170716687,0.0145115649410452,0.0094138478693768,8.862053170777056e-05,0,0,0,0,0.292228998045992
2016-02-15,0.0166332867730447,-0.0050977170716687,0.0145115649410452,0.0094138478693768,8.862053170777056e-05,0,0,0,0,0.292228998045992
2016-02-16,0.0236858433555278,0.0236858433555278,0.0036231134287778,0.0273089567843052,0.000745779120647,0,0,0,0,0.139224044838939
2016-02-17,0.0205937357030521,0.020487667752588,-0.0039468503982774,0.0165408173543109,0.0002735986387486,0,0,0,0,0.1284596506769738
2016-02-18,0.0203146186175694,-0.0129290600846772,0.0004186426127335,-0.0125104174719439,0.0001565105453223,0,0,0,0,0.1891292433447042
2016-02-19,0.0096568639007107,-0.0028030124763013,-0.0046542981056332,-0.0074573105819344,5.5611481115431376e-05,0,0,0,0,0.1282351087722266
2016-02-22,0.0084814452375238,0.0018674141747959,0.0011429166395552,0.0030103308143512,9.062091611832375e-06,0,0,0,0,0.0951499192610918
2016-02-23,0.0156671693765317,-0.0135246572116957,-0.0008295313623754,-0.014354188574071,0.0002060427296199,0,0,0,0,0.1153047420250939
2016-02-24,0.022655756088864,0.0053556773275415,-0.001210974245661,0.0041447030818804,1.717856363694904e-05,0,0,0,0,0.2495015704920362
2016-02-25,0.0117936972053764,0.0073488083843634,0.0006297493102506,0.0079785576946136,6.365738288627855e-05,0,0,0,0,0.1112126940929258
2016-02-26,0.0162540625655764,0.0062016648585298,0.001404508463554,0.0076061733220837,5.785387260557927e-05,0,0,0,0,0.1733251930637417
2016-02-29,0.0146721967200153,0.0047305723759267,0.0001030874698097,0.0048336598457368,2.3364267504288345e-05,0,0,0,0,0.1579515035793254
2016-03-01,0.0326176237074036,0.0286695578615769,0.0018450189735688,0.0305145768351455,0.000931139399428,0,0,0,0,0.2343018344103684
2016-03-02,0.0115730569159239,-0.0047875615083736,9.85123148660997e-05,-0.0046890491935074,2.1987182339132703e-05,0,0,0,0,0.1210251629101147
2016-03-03,0.0120721830261256,0.0062398063100663,0.0062789860950431,0.0125187924051091,0.0001567201632822,0,0,0,0,0.1565503581444942
2016-03-04,0.0225805084703819,0.0130313367463998,0.0039436354385511,0.0169749721849514,0.0002881496806798,0,0,0,0,0.227229083040118
2016-03-07,0.0143009363324312,-0.0118657925668142,-0.0042209486196954,-0.0160867411865095,0.0002587832420017,0,0,0,0,0.1286576686576119
2016-03-08,0.0126583968719236,-0.0018752792121191,-9.96399643898639e-05,-0.0019749191765092,3.900305753744057e-06,0,0,0,0,0.140889242758671
2016-03-09,0.0123823111199983,-0.0018758953025349,0.0020735628264041,0.0001976675238695,3.90724499927056e-08,0,0,0,0,0.1416314960379259
2016-03-10,0.020060960320581,-0.0079253827300977,0.0023758689336708,-0.0055495137964269,3.079710337673346e-05,0,0,0,0,0.2145127219993959
2016-03-11,0.0072641921473822,-0.0008822232596908,0.0141104516905838,0.0132282284308931,0.0001749860274198,0,0,0,0,0.2382173053790459
2016-03-14,0.0105552191860839,0.0029377224417868,0.0,0.0029377224417865,8.630213144976526e-06,0,0,0,0,0.1148820085422963
2016-03-15,0.0214482744165066,0.0176337897897491,0.0057534377235931,0.0233872275133424,0.0005469624107608,0,0,0,0,0.1898300720405366
2016-03-16,0.0142770877120725,0.011323078343126,-0.0017208417248512,0.0096022366182748,9.220294807333866e-05,0,0,0,0,0.1181038853462821
2016-03-17,0.0136262517117654,0.0057268774737518,-0.0034126248942953,0.0023142525794566,5.355765001521575e-06,0,0,0,0,0.1521089610280634
2016-03-18,0.0102059478217935,-0.0057542791459398,0.0042901846156277,-0.0014640945303123,2.143572793690618e-06,0,0,0,0,0.1205788740497302
2016-03-21,0.0167786007994941,-0.0017952478011007,0.0013225016097217,-0.0004727461913787,2.234889614630802e-07,0,0,0,0,0.1886762154146994
2016-03-22,0.0192042049879295,0.0141235935868312,-0.0027463438825207,0.0113772497043105,0.0001294418108342,0,0,0,0,0.1701512779013783
2016-03-23,0.008076703952145,-0.0025346176441818,-0.0027142953391581,-0.0052489129833399,2.7551087506674793e-05,0,0,0,0,0.0972141004686883
2016-03-24,0.0125985590219288,-0.0063269528838956,-0.0017893619613805,-0.0081163148452758,6.587456666764536e-05,0,0,0,0,0.1300355436638004
2016-03-25,0.0125985590219288,-0.0063269528838956,-0.0017893619613805,-0.0081163148452758,6.587456666764536e-05,0,0,0,0,0.1300355436638004
2016-03-28,0.008677316141391,-0.0053908486348765,0.0046324828766613,-0.0007583657582155,5.751186232338141e-07,0,0,0,0,0.1098460986602742
2016-03-29,0.0233983911883304,0.0220850255255503,-0.0019012847226496,0.0201837408029006,0.0004073833927986,0,0,0,0,0.149711675312225
2016-03-30,0.0238490372093645,0.0153832818560173,0.0011155485479979,0.0164988304040152,0.0002722114047004,0,0,0,0,0.2212304860351925
2016-03-31,0.0086818000189467,-0.0037482331216891,0.0018266513436015,-0.0019215817780873,3.6924765298772353e-06,0,0,0,0,0.0947115422532925
2016-04-01,0.0162976671869245,0.0059486865948391,-0.0020179717208191,0.0039307148740199,1.5450519420841824e-05,0,0,0,0,0.1762066358372515
2016-04-04,0.0190910795964766,0.0124685388359835,0.0034608413413937,0.0159293801773774,0.0002537451528354,0,0,0,0,0.1838683596026637
2016-04-05,0.0110789364223489,-0.0027168941336907,-0.008207242850919,-0.01092413698461,0.0001193367688585,0,0,0,0,0.1781051969490183
2016-04-06,0.0111044128392623,-0.0042659470185314,0.0022668550306462,-0.0019990919878849,3.996368776025797e-06,0,0,0,0,0.1227200305094792
2016-04-07,0.0162525335172171,-0.0127972496014702,0.0014542812961199,-0.0113429683053505,0.0001286629299761,0,0,0,0,0.1336894513865832
2016-04-08,0.013760422608743,-0.0026495424643188,0.0047724025968441,0.0021228601325256,4.506535142266632e-06,0,0,0,0,0.1700415649557227
2016-04-11,0.015572502468694,0.0058400825222545,0.0013669037176987,0.0072069862399533,5.194065066287629e-05,0,0,0,0,0.1664513640644375
2016-04-12,0.0144335519218452,0.0064619109950311,-0.0018144595194492,0.0046474514755816,2.1598805217886098e-05,0,0,0,0,0.1517039543915785
2016-04-13,0.0170357062556158,0.0161430723871046,0.000589955670675,0.0167330280577799,0.0002799942279824,0,0,0,0,0.1062381201867579
2016-04-14,0.0089406049279616,0.00477353476901,-0.0043810700857936,0.0003924646832165,1.5402852757224353e-07,0,0,0,0,0.1126515691402331
2016-04-15,0.0225151541642505,-0.0181774104211203,5.3505979305924185e-05,-0.0181239044418144,0.000328475912216,0,0,0,0,0.1780708297907712
2016-04-18,0.025089872212614,-0.0250889381565082,-0.0030923171526629,-0.0281812553091711,0.0007941831508006,0,0,0,0,0.1430102180538146
2016-04-19,0.0148372058862298,-0.0045666076003333,0.0039153587820557,-0.0006512488182779,4.241250233084115e-07,0,0,0,0,0.1719624906557077
2016-04-20,0.0175590576566517,0.0090067575754381,-0.0030919709745008,0.0059147866009374,3.4984700534629447e-05,0,0,0,0,0.1826490888182911
2016-04-21,0.0136456183934255,-0.0093888587539033,-0.0057306747089847,-0.0151195334628879,0.0002286002921353,0,0,0,1,0.1521718574983411
2016-04-22,0.0173357251948473,-0.0009475732951082,-0.0045386304010399,-0.0054862036961482,3.009843099563097e-05,0,0,1,0,0.207292140519429
2016-04-25,0.0099403924264532,0.0016162003803271,-0.0031349477059527,-0.0015187473256257,2.306593439095324e-06,0,1,0,0,0.1211304600965836
2016-04-26,0.0118457632777728,-0.0028702775763785,-0.0063868386801273,-0.009257116256506,8.569420138646856e-05,1,0,0,0,0.1647971790111831
2016-04-27,0.0797884260558565,-0.0617884458594583,-0.002042112456205,-0.0638305583156633,0.0040743401748892,0,0,0,0,0.6569184053960335
2016-04-28,0.019084719953212,-0.0107577915529226,-0.0045119289081993,-0.0152697204611218,0.0002331643629608,0,0,0,0,0.1993909554737445
2016-04-29,0.0364303394945591,-0.029587813290563,-0.0038301834553565,-0.0334179967459196,0.0011167625065102,0,0,0,0,0.2927450752668691
2016-05-02,0.0168319802650077,-0.0113453491592563,0.0090734692630178,-0.0022718798962384,5.161438262932426e-06,0,0,0,0,0.2095573293973101
2016-05-03,0.0209217911571105,0.0161865475313947,0.0082571192409192,0.024443666772314,0.0005974928452759,0,0,0,0,0.2164004032895534
2016-05-04,0.0201402400420957,-0.0088058823763558,-0.0023114109891582,-0.0111172933655141,0.0001235942117749,0,0,0,0,0.2119128561855696
