,AAPL__hl,AAPL__co,AAPL__ocp,AAPL__log_returns,AAPL__lret_squared,AAPL__earning_horizon1,AAPL__earning_horizon2,AAPL__earning_horizon3,AAPL__earning_horizon4,AAPL
2016-05-05,0.0148832984468647,-0.0113406586131712,0.0035571852382215,-0.0077834733749497,6.0582457778552096e-05,0,0,0,0,0.1363067810529127
2016-05-06,0.016834324388778,-0.011308073758254,0.0047230658859582,-0.0065850078722955,4.33623286781943e-05,0,0,0,0,0.1699448567124908
2016-05-09,0.0123438480346043,-0.0021521583686258,0.0075529059959306,0.0054007476273043,2.916807493383366e-05,0,0,0,0,0.1819986181579928
2016-05-10,0.0147634869670174,-0.0023635593297971,0.0038705563857227,0.0015069970559258,2.2710401265691176e-06,0,0,0,0,0.1751983936616278
2016-05-11,0.0094554794881874,-0.0040325887375885,0.0022562459208835,-0.0017763428167048,3.155393802458747e-06,0,0,0,0,0.1047138433094091
2016-05-12,0.0348681304341576,-0.0246235517805481,-0.001078648446626,-0.0257022002271742,0.0006606030965177,0,0,0,0,0.3073425316585608
2016-05-13,0.0179501499918907,0.0037682992309553,-0.0046553693035021,-0.0008870700725469,7.868933136084657e-07,0,0,0,0,0.2113701275003705
2016-05-16,0.0264933485680854,0.0264933485680854,0.0139577014598973,0.0404510500279826,0.0016362874483663,0,0,0,0,0.2630704054442214
2016-05-17,0.0144734926457318,-0.006717840263712,0.0004239253317436,-0.0062939149319682,3.961336517085343e-05,0,0,0,0,0.1484818028136473
2016-05-18,0.0136470020628472,0.0017012231641551,0.0049071999476181,0.0066084231117731,4.3671256024217136e-05,0,0,0,0,0.1710347989158309
2016-05-19,0.0114714829934716,-0.0048796108278279,0.0039230289405684,-0.0009565818872596,9.150489070332654e-07,0,0,0,0,0.1346900456679456
2016-05-20,0.0125395180100073,0.0098904313267239,0.0019122496000262,0.0118026809267504,0.0001393032770586,0,0,0,0,0.1058829627300859
2016-05-23,0.0180712006093177,0.0141520577207503,0.0026630999510604,0.0168151576718109,0.0002827495275278,0,0,0,0,0.1530955574743122
2016-05-24,0.0119093772108968,0.007134272054103,0.0030943054537051,0.0102285775078079,0.0001046237978332,0,0,0,0,0.1238107929403382
2016-05-25,0.0171957291724248,0.0135790887022364,0.0026038897046939,0.0161829784069302,0.0002618887901191,0,0,0,0,0.1449694075974553
2016-05-26,0.01798908712882,0.0063316910986651,0.0036176432775475,0.0099493343762127,9.898925452968784e-05,0,0,0,0,0.2004242648078742
2016-05-27,0.0122676350096813,0.0056674425088283,-0.0094462403373274,-0.0037787978284988,1.4279313028667858e-05,0,0,0,0,0.1957598797478622
2016-05-30,0.0122676350096813,0.0056674425088283,-0.0094462403373274,-0.0037787978284988,1.4279313028667858e-05,0,0,0,0,0.1957598797478622
2016-05-31,0.0107166469105334,-0.0036166404701884,-0.0025538960775251,-0.0061705365477138,3.807552128667202e-05,0,0,0,0,0.1218236680394371
2016-06-01,0.0067537175213667,-0.0020129056482651,-0.0005063681182864,-0.0025192737665511,6.3467403108327906e-06,0,0,0,0,0.0736029146063323
2016-06-02,0.0209046726980007,-0.0140016349970836,-0.0029303310010129,-0.0169319659980966,0.0002866914725607,0,0,0,0,0.1953004062862295
2016-06-03,0.0079737687604454,0.002044990487728,0.0026031806282167,0.0046481711159445,2.1605494723100835e-05,0,0,0,0,0.0964976403672405
2016-06-06,0.0157653833480486,0.0123912262914667,-0.0006130581575483,0.0117781681339188,0.0001387252445908,0,0,0,0,0.1283156204967442
2016-06-07,0.0075388530758956,0.0032728109634347,0.0005066357276456,0.0037794466910803,1.4284217290718007e-05,0,0,0,0,0.0786327063515895
2016-06-08,0.0085747256040157,-0.0019170085621666,-0.0017614942021694,-0.0036785027643362,1.353138258722931e-05,0,0,0,0,0.098429911098665
2016-06-09,0.0129999968219309,0.0088275104578067,-0.0036918308408985,0.0051356796169081,2.6375205127526307e-05,0,0,0,0,0.1309311166763354
2016-06-10,0.0085491385544832,0.0007078930365897,-0.0073577915974104,-0.0066498985608207,4.4221150869206094e-05,0,0,0,0,0.1510060466438051
2016-06-13,0.0203844248368493,-0.0086130542907842,-0.0039503723188323,-0.0125634266096166,0.0001578396881752,0,0,0,0,0.221510937694963
2016-06-14,0.0170081936672882,-0.0034889722411446,-0.0006656255845974,-0.004154597825742,1.7260683093660257e-05,0,0,0,0,0.1880844827185424
2016-06-15,0.0076503662773804,0.0006122243712411,0.0054334030845444,0.0060456274557854,3.6549611334146336e-05,0,0,0,0,0.1215630082220399
2016-06-16,0.0164076869089306,-0.0040635203163177,-0.0017385101668823,-0.0058020304832,3.36635577279826e-05,0,0,0,0,0.181865295803353
2016-06-17,0.0142629038040158,-0.0088362755927329,-0.0070512560641813,-0.0158875316569142,0.0002524136621494,0,0,0,0,0.1748169330283794
2016-06-20,0.0095754270343897,-0.0038555771203259,0.0039599885012612,0.0001044113809354,1.0901736468841552e-08,0,0,0,0,0.1185640427409677
2016-06-21,0.0106460979176637,0.0040620976386374,-0.001306449191084,0.002755648447553,7.593598366501532e-06,0,0,0,0,0.1144753533128257
2016-06-22,0.0153452796697116,-0.0057253058072742,0.003074057840058,-0.0026512479672158,7.029115783666074e-06,0,0,0,0,0.1698841177562166
2016-06-23,0.008152632696818,-0.003863629303697,0.0016689270589086,-0.0021947022447887,4.816717943280968e-06,0,0,0,0,0.0873120555541797
2016-06-24,0.0238034531688895,-0.0205310058398508,-0.0030231568928627,-0.0235541627327133,0.0005547985820391,0,0,0,0,0.1807255515167239
2016-06-27,0.0164967243175434,-0.0143807369220102,-0.0026342845286007,-0.0170150214506108,0.0002895109549647,0,0,0,0,0.1261225170444368
2016-06-28,0.0089698521892625,0.0004266312785432,0.0110565411610055,0.0114831724395485,0.0001318632492764,0,0,0,0,0.2023024733166694
2016-06-29,0.0163208228026635,0.0154739034211076,0.001401430290797,0.0168753337119049,0.0002847768878881,0,0,0,0,0.1036760472506396
2016-06-30,0.0148436862120249,0.0137933221323357,-0.0010596588890258,0.0127336632433099,0.000162146179594,0,0,0,0,0.0975935893423699
2016-07-01,0.011680182846251,0.0039711620794989,-0.0013603308747664,0.0026108312047328,6.816439579606638e-06,0,0,0,0,0.1269682042099353
2016-07-04,0.011680182846251,0.0039711620794989,-0.0013603308747664,0.0026108312047328,6.816439579606638e-06,0,0,0,0,0.1269682042099353
2016-07-05,0.0095783590789159,-0.0073989559981869,-0.0048134014803024,-0.0122123574784893,0.0001491416751824,0,0,0,0,0.1098600867609445
2016-07-06,0.0122595256556715,0.0061123596351314,-0.0012275760298614,0.0048847836052696,2.386111087031137e-05,0,0,0,0,0.1252201939070633
2016-07-07,0.0088491454047224,0.002505483031044,0.004717788364897,0.0072232713959414,5.217564965942634e-05,0,0,0,0,0.1219202226285067
2016-07-08,0.0085009842237278,0.0013465225505423,0.0063426258899699,0.0076891484405123,5.9123003740234017e-05,0,0,0,0,0.1380825526147016
2016-07-11,0.0087489621932359,0.0037217703420201,0.0026886502196881,0.0064104205617079,4.1093491777967816e-05,0,0,0,0,0.1005875569048562
2016-07-12,0.0058518723536626,0.0010269049988476,0.0010145903472761,0.0020414953461238,4.167703248245363e-06,0,0,0,0,0.0668696343814567
2016-07-13,0.0072959271383816,-0.0026696801973763,0.000923313735766,-0.0017463664616101,3.049795818236908e-06,0,0,0,0,0.07891816515326
2016-07-14,0.0141817405144737,0.0139675482374484,0.0007194614627625,0.0146870097002111,0.000215708253934,0,0,0,0,0.0805002090449016
2016-07-15,0.0072850744154644,-0.0002026342458797,0.0001114437539452,-9.11904919345119e-05,8.315705819258279e-09,0,0,0,0,0.0817694541678707
2016-07-18,0.015398080111122,0.0095928341076377,0.0020244970979836,0.0116173312056213,0.0001349623843411,0,0,0,0,0.1481536992216497
2016-07-19,0.0066218763088864,0.0033411458191099,-0.0034433112249905,-0.0001021654058805,1.0437770158746574e-08,0,0,0,0,0.0861749125478666
2016-07-20,0.005897363286134,-0.0016012813669736,0.0016713960044344,7.011463746042779e-05,4.916062386207223e-09,0,0,0,0,0.0695450455178182
2016-07-21,0.0159684031787312,-0.0043088397743886,0.0017012763673074,-0.0026075634070812,6.799386921949109e-06,0,0,0,1,0.1762122654594858
2016-07-22,0.0107212625227411,-0.0076742487697166,-0.001810233588231,-0.0094844823579474,8.995540559821566e-05,0,0,1,0,0.0978560396622537
2016-07-25,0.0170403592690619,-0.0118600511554735,-0.0026393274888951,-0.0144993786443685,0.0002102319810727,0,1,0,0,0.1570024080168927
2016-07-26,0.013772057345334,-0.0046418155448099,-0.0005154583603727,-0.0051572739051826,2.659747413307752e-05,1,0,0,0,0.1478778414747597
2016-07-27,0.0619550409806088,0.0554077424139323,0.0125368820321204,0.0679446244460524,0.0046164719911151,0,0,0,0,0.4737034944327184
2016-07-28,0.0128551615363477,0.0102406459624551,-0.0052300361345945,0.0050106098278606,2.510621084705336e-05,0,0,0,0,0.132311767916569
2016-07-29,0.0070162236980538,0.0019663803367331,0.0010567271265304,0.0030231074632633,9.139178734438852e-06,0,0,0,0,0.0781514517169265
2016-08-01,0.0107645716755029,0.0096157517599052,0.0012966531125011,0.0109124048724065,0.0001190805800993,0,0,0,0,0.0776091333611111
2016-08-02,0.0191416504124337,-0.0079909101010302,0.0003790750614014,-0.0076118350396288,5.794003267052095e-05,0,0,0,0,0.1999673888094285
2016-08-03,0.0095939942729605,0.0070829569045365,0.0010500693055941,0.0081330262101309,6.614611533467619e-05,0,0,0,0,0.0836170553614804
2016-08-04,0.0073863559031079,0.0050626867869382,0.0021297942302448,0.0071924810171828,5.173178318253549e-05,0,0,0,0,0.0743125672784272
2016-08-05,0.0154461296983051,0.0145167616016721,0.0024170697042842,0.0169338313059563,0.0002867546426985,0,0,0,0,0.1049728967512216
2016-08-08,0.0093814812010532,0.0038052855792846,-9.29843322076116e-05,0.0037123012470772,1.378118054905109e-05,0,0,0,0,0.0983977779949152
2016-08-09,0.0068278545384106,0.0048787635822527,0.0020825913640299,0.0069613549462825,4.8460462688132986e-05,0,0,0,0,0.0681907185262663
2016-08-10,0.0099714683170551,-0.0071639910185415,0.0004221580616944,-0.0067418329568469,4.545231161802753e-05,0,0,0,0,0.08704618445665
2016-08-11,0.0073740030659625,-0.000184331797757,0.004954655681864,0.0047703238841068,2.2755989959279863e-05,0,0,0,0,0.1141678977714567
2016-08-12,0.0058275336376088,-0.0015650245941176,-0.0032395674811927,-0.0048045920753101,2.308410501013303e-05,0,0,0,0,0.0817633014115552
2016-08-15,0.0131880062886984,0.0097938571658212,0.002220372824508,0.0120142299903291,0.0001443417222605,0,0,0,0,0.1175556291978014
2016-08-16,0.0084221740722561,-0.0021031943664314,0.0022404533056353,0.0001372589392039,1.8840016391382744e-08,0,0,0,0,0.0988529381084951
2016-08-17,0.0081288811950338,-0.0001821677880203,-0.0003669810451093,-0.0005491488331297,3.015644409277453e-07,0,0,0,0,0.0914145780164246
2016-08-18,0.0046685314526711,0.0001831334132034,-0.0002746875446482,-9.155413144457114e-05,8.38215898456981e-09,0,0,0,0,0.0525541897809029
2016-08-19,0.0117389462485133,0.0007341891870528,-0.0014669241529749,-0.000732734965922,5.369005302848277e-07,0,0,0,0,0.1336149606543983
2016-08-22,0.0112459414716129,-0.007458254727885,-0.0011918406178187,-0.008650095345704,7.482414948977078e-05,0,0,0,0,0.104299554458275
2016-08-23,0.0072090243055301,0.003952755985383,0.0034137598313792,0.0073665158167623,5.426555527861058e-05,0,0,0,0,0.0892412829027751
2016-08-24,0.0081194540920658,-0.0065455982841585,-0.0017455592998227,-0.0082911575839812,6.874329408240973e-05,0,0,0,0,0.0700262275284096
2016-08-25,0.0114153198530346,-0.0031551622314381,-0.0015738558079072,-0.0047290180393453,2.2363611616453588e-05,0,0,0,0,0.1267837689240406
2016-08-26,0.0135072563188375,-0.0076607250584319,-0.0013020835172976,-0.0089628085757298,8.033193756517639e-05,0,0,0,0,0.1330507873805939
2016-08-29,0.0099205361942312,0.0030882996797882,0.0005625351732821,0.0036508348530706,1.3328595124395072e-05,0,0,0,0,0.1074794992609207
2016-08-30,0.0083928682715756,-0.0066009890733396,-0.0059990835957488,-0.0126000726690884,0.0001587618312663,0,0,0,0,0.1170599350302916
2016-08-31,0.0085772711156952,0.0061283367209706,0.0005675905932341,0.0066959273142046,4.4835442597111935e-05,0,0,0,0,0.0754650137692887
2016-09-01,0.0100705833783717,0.0045125581886524,-0.0024468297545435,0.002065728434109,4.267233963486485e-06,0,0,0,0,0.1109276244160931
2016-09-02,0.0100266264039277,0.0051626932993622,0.0017256371425877,0.0068883304419502,4.744909627749856e-05,0,0,0,0,0.1040336125943836
2016-09-05,0.0100266264039277,0.0051626932993622,0.0017256371425877,0.0068883304419502,4.744909627749856e-05,0,0,0,0,0.1040336125943836
2016-09-06,0.0069499422587559,-0.0029703911193353,0.0050465431589151,0.0020761520395797,4.310407291451287e-06,0,0,0,0,0.1079117298868031
2016-09-07,0.0081831780951696,-0.0029709426735981,0.0027849999434242,-0.000185942730174,3.4574698904570956e-08,0,0,0,0,0.0976363528944066
2016-09-08,0.0191001713734192,-0.0144657792107985,-0.0029797954816848,-0.0174455746924833,0.000304348076351,0,0,0,0,0.1668349393683259
2016-09-09,0.0241252366886258,-0.0161837422982484,-0.0039822777272625,-0.0201660200255111,0.0004066683636693,0,0,0,0,0.227674062772029
2016-09-12,0.0191494723150588,0.0190052841064541,-0.0036763769410006,0.0153289071654536,0.000234975394887,0,0,0,0,0.1202037304552517
2016-09-13,0.031809948815156,0.024878072531556,0.0001901321424111,0.0250682046739671,0.0006284148855759,0,0,0,0,0.2593371121892096
2016-09-14,0.0390081958854531,0.0325242377455282,0.0069300346646696,0.0394542724101976,0.001556639611418,0,0,0,0,0.3175746059856117
2016-09-15,0.0217952233801758,0.0178911746129455,0.0071939433769148,0.0250851179898607,0.0006292631445652,0,0,0,0,0.2042933494368997
2016-09-16,0.0169517685589225,-0.0048287020372218,0.0026035249520422,-0.0022251770851795,4.95141306040817e-06,0,0,0,0,0.188801623306777
2016-09-19,0.0244153046458749,-0.0113927769284842,0.0036141621117464,-0.007778614816738,6.050684846717638e-05,0,0,0,0,0.2564489774822866
2016-09-20,0.0111910230817545,0.0029515119822689,-0.0052386859122687,-0.0022871739300001,5.231164586072139e-06,0,0,0,0,0.1478104703353874
2016-09-21,0.0131487308663723,-0.0096769839516983,0.0021554650065298,-0.0075215189451682,5.6573247242525385e-05,0,0,0,0,0.117639030842333
2016-09-22,0.0107965417041791,0.0069597738304251,0.0077973646923928,0.014757138522818,0.0002177731373816,0,0,0,0,0.1590385269084456
2016-09-23,0.0260350935919058,-0.0170010701295869,0.0002620659547646,-0.0167390041748225,0.0002801942607647,0,0,0,0,0.239346626596301
2016-09-26,0.0159148422121943,0.0112673484864836,-0.0082070041380125,0.0030603443484711,9.365707531219206e-06,0,0,0,0,0.1911245492312947
2016-09-27,0.0065620524554185,0.0007961431708953,0.0008410615577353,0.001637204728631,2.6804393234518622e-06,0,0,0,0,0.0744458575373556
2016-09-28,0.0128798988165573,0.0076588777977198,0.0002670082974106,0.0079258860951303,6.281967039298049e-05,0,0,0,0,0.1233294771515813
2016-09-29,0.0175529803885328,-0.0100993062509061,-0.0047476367525158,-0.0148469430034219,0.0002204317165468,0,0,0,0,0.1859372781204503
2016-09-30,0.0126298720841949,0.0039876004167294,0.0030227619033082,0.0070103623200377,4.914517985820451e-05,0,0,0,0,0.1444069645905911
2016-10-03,0.0063892310705008,-0.0016871646323312,-0.0034551190409946,-0.0051422836733259,2.644308137695432e-05,0,0,0,0,0.0887403278761165
2016-10-04,0.0140128587202231,0.0002654280042129,0.0043453267504032,0.0046107547546161,2.125905940721536e-05,0,0,0,0,0.1717345569017203
2016-10-05,0.0083055997906946,-0.0032666784004608,0.0036204728495782,0.0003537944491176,1.251705122264617e-07,0,0,0,0,0.1046720052315855
2016-10-06,0.0103859915275611,0.0073313544776444,0.0032684412900484,0.0105997957676926,0.0001123556703167,0,0,0,0,0.1051250569134289
2016-10-07,0.0077186594950208,-0.0014006830618825,0.0002187274446044,-0.001181955617278,1.3970190812151936e-06,0,0,0,0,0.0856029329146605
2016-10-10,0.0186068588073935,0.0185210918362024,0.0026290421331933,0.021150133969396,0.0004473281669233,0,0,0,0,0.1094173755035561
2016-10-11,0.0201040358628892,-0.0007734541331139,8.705341976345503e-05,-0.0006864007133509,4.711459392886378e-07,0,0,0,0,0.2255424099925756
2016-10-12,0.0103954583047444,0.0046798638910974,0.0063313010945387,0.0110111649856365,0.0001212457543409,0,0,0,0,0.1469210091268104
2016-10-13,0.0122679872599565,0.0025235796878279,-0.0089533746684794,-0.0064297949806517,4.1342263493214706e-05,0,0,0,0,0.196327667576949
2016-10-14,0.0076552476010617,0.0033181477272842,0.001752489721675,0.0050706374489597,2.5711364138793017e-05,0,0,0,0,0.0841790395745845
2016-10-17,0.0086053603921277,-0.0030683404561761,-0.0008504125012897,-0.0039187529574662,1.5356624741650424e-05,0,0,0,0,0.0927164552205746
2016-10-18,0.0053296524822312,0.0030425818991084,0.0032534858135899,0.0062960677126984,3.964046864288347e-05,0,0,0,0,0.0731119295055382
2016-10-19,0.0071587147375207,-0.0031167450803483,-0.0017850046563646,-0.0049017497367129,2.402715048136576e-05,0,0,0,0,0.0794635083864965
2016-10-20,0.0088153643348047,0.0006848498407419,-0.0036155937472993,-0.0029307439065573,8.589259845822993e-06,0,0,0,1,0.1141935157015673
2016-10-21,0.004973428190052,-0.0016693422817241,-0.0007695267790287,-0.0024388690607528,5.948082295497525e-06,0,0,1,0,0.0547225797940421
2016-10-24,0.0070220997763203,0.0055845465822177,0.0015092832835896,0.0070938298658074,5.032242216502134e-05,0,1,0,0,0.0612465061208528
2016-10-25,0.0058650446767592,0.0019508674561584,0.0015658208881063,0.0035166883442649,1.2367096910689275e-05,1,0,0,0,0.0676875652273015
2016-10-26,0.0328372725628574,-0.0207221096579083,-0.0054411922077755,-0.0261633018656839,0.0006845183645149,0,0,0,0,0.3186282077646848
2016-10-27,0.0078983181941462,-0.0025087798705666,0.0037020061058748,0.001193226235308,1.423788848627404e-06,0,0,0,0,0.103446796280167
2016-10-28,0.015129940109312,-0.0075214627807566,-0.0024453826241225,-0.0099668454048793,9.93380073247647e-05,0,0,0,0,0.1576170285268469
2016-10-31,0.0082652365362505,0.0019344066526162,-0.0025491157828394,-0.0006147091302231,3.778673147796415e-07,0,0,0,0,0.0994022751821792
2016-11-01,0.0285327752143445,-0.0233543014798645,-0.0029911168601397,-0.0263454183400044,0.0006940810675098,0,0,0,0,0.2274614952522626
2016-11-02,0.0101087768719206,0.0068479623097471,0.0040502282990231,0.0108981906087706,0.000118770558545,0,0,0,0,0.1115548998472699
2016-11-03,0.0143679334286006,-0.0087771454305127,-0.0046954498024349,-0.0134725952329479,0.0001815108223108,0,0,0,0,0.1551375219471809
2016-11-04,0.015461013125845,-0.0015452958435694,-0.0014583927570674,-0.0030036886006366,9.022145209594258e-06,0,0,0,0,0.1744217108126119
2016-11-07,0.0092762285260568,0.0012099852020853,0.0036396764474495,0.0048496616495348,2.351921811496879e-05,0,0,0,0,0.1184815807174115
2016-11-08,0.0178882717328779,0.0063845787579348,0.000786204554327,0.007170783312262,5.142013331141609e-05,0,0,0,0,0.191066563805805
2016-11-09,0.0218183834124529,0.002264596284629,-0.0068379084723945,-0.0045733121877655,2.0915184366765167e-05,0,0,0,0,0.2669546889693724
2016-11-10,0.0405423044114673,-0.0184307802853424,0.0011818926757859,-0.0172488876095564,0.0002975241237671,0,0,0,0,0.4175974324825823
2016-11-11,0.0209888834182947,0.0114286958236221,-0.0150253244067495,-0.0035966285831277,1.2935737164971191e-05,0,0,0,0,0.3157276056832007
2016-11-14,0.0310161796850906,-0.0237670291922146,-0.0048157159191341,-0.0285827451113487,0.0008169733181003,0,0,0,0,0.268455753396506
2016-11-15,0.0135727840307363,0.005526687291081,0.0120010889934276,0.0175277762845089,0.0003072229414797,0,0,0,0,0.2377666862298491
2016-11-16,0.0317622418438792,0.0285430174423077,-0.0030874328683781,0.0254555845739297,0.0006479867860004,0,0,0,0,0.2240706573540774
2016-11-17,0.0123301755464252,-0.0027534003092178,0.0005462491031679,-0.0022071512060501,4.871516446368832e-06,0,0,0,0,0.1359903618210585
2016-11-18,0.0077222495198638,-0.000182165953687,0.0021160806718586,0.0019339147181716,3.7400261371607944e-06,0,0,0,0,0.0929459515680005
2016-11-21,0.0171252495254627,0.0135829348509025,0.0024564448507274,0.0160393797016302,0.000257261701213,0,0,0,0,0.1432241317390901
2016-11-22,0.0082263043783278,-0.0015234965464134,0.0030910002822863,0.0015675037358731,2.4570679619761575e-06,0,0,0,0,0.1034814826801346
2016-11-23,0.0101557267100485,-0.0012565123157183,-0.002869054073919,-0.0041255663896375,1.702029803530717e-05,0,0,0,0,0.1221315899662656
2016-11-24,0.0101557267100485,-0.0012565123157183,-0.002869054073919,-0.0041255663896375,1.702029803530717e-05,0,0,0,0,0.1221315899662656
2016-11-25,0.0058449847915754,0.0040439937599717,-0.001079039759403,0.0029649540005687,8.790952225488525e-06,0,0,0,0,0.054827610151072
2016-11-28,0.0087594410627128,0.0037264413626282,-0.0017973066769939,0.0019291346856342,3.721560635317236e-06,0,0,0,0,0.0955508117402201
2016-11-29,0.0167909273991374,0.0012564927336732,-0.0016670731919652,-0.0004105804582921,1.6857631273136748e-07,0,0,0,0,0.1899223381169143
2016-11-30,0.0133059216721535,-0.0093492230793473,-8.947344881357587e-05,-0.0094386965281607,8.908899215071401e-05,0,0,0,0,0.1174784098184122
2016-12-01,0.0146214271705572,-0.0076260015516028,-0.0013556873150485,-0.0089816888666516,8.067073489733378e-05,0,0,0,0,0.1474413302873465
2016-12-02,0.0104164945364474,0.0046579400209897,-0.0039291434140757,0.0007287966069142,5.311444942497568e-07,0,0,0,0,0.1242971413260356
2016-12-05,0.0153018922097014,-0.0066202896745318,0.0012786649024096,-0.0053416247721225,2.8532955206152982e-05,0,0,0,0,0.1601503692151639
2016-12-06,0.0102969641066297,0.0005014702300157,0.0038835000263978,0.0043849702564138,1.9227964149633904e-05,0,0,0,0,0.1309027791098717
2016-12-07,0.0160815492402853,0.0147282725551463,-0.0044779020177871,0.0102503705373591,0.0001050700961531,0,0,0,0,0.1285383999075679
2016-12-08,0.0161438483713559,0.0121104866530342,-0.000318541318089,0.011791945334945,0.0001390499747823,0,0,0,0,0.1363341665006023
2016-12-09,0.0198392898514075,0.013914298960595,0.0022275661726927,0.0161418651332878,0.0002605598099812,0,0,0,0,0.1788763278854556
2016-12-12,0.0142067884633222,-0.0023437337988871,-0.0068229603304227,-0.0091666941293095,8.402828126031898e-05,0,0,0,0,0.191383147108627
2016-12-13,0.0229565255361889,0.0199757325337157,0.0027862153947652,0.022761947928481,0.0005181062734988,0,0,0,0,0.1717978465407012
2016-12-14,0.0100385902635622,0.0026055251842889,-0.0047292118381029,-0.0021236866538143,4.510045003589188e-06,0,0,0,0,0.1329385841479337
2016-12-15,0.0122521537589474,0.0047575886633025,0.0003468909929847,0.0051044796562873,2.6055712561451457e-05,0,0,0,0,0.1293887613572167
2016-12-16,0.0076235967377095,-0.0060251516409172,0.0055935776840224,-0.0004315739568947,1.8625608026979026e-07,0,0,0,0,0.1080449983090555
2016-12-19,0.0137282293306893,0.0083387545301986,8.632969315159995e-05,0.0084250842233499,7.098204417054068e-05,0,0,0,0,0.1303051331776764
2016-12-20,0.0064072663774694,0.0017970994524617,-0.0005137866185982,0.0012833128338636,1.6468918295590898e-06,0,0,0,0,0.070177076308354
2016-12-21,0.004698779191902,0.003074297895296,-0.000342055758423,0.0027322421368731,7.465147094505295e-06,0,0,0,0,0.0434894254498147
2016-12-22,0.0098929536243183,-0.0059670657976259,-0.0039299752067125,-0.0098970410043386,9.795142064156032e-05,0,0,0,0,0.1129497978882065
2016-12-23,0.0071079057896569,0.0035312900052408,-0.0019394467882965,0.0015918432169441,2.533964827331153e-06,0,0,0,0,0.0781011622498407
2016-12-26,0.0071079057896569,0.0035312900052408,-0.0019394467882965,0.0015918432169441,2.533964827331153e-06,0,0,0,0,0.0781011622498407
2016-12-27,0.0110131268889664,0.0089731771802722,0.0014614026135434,0.0104345797938156,0.0001088804554735,0,0,0,0,0.0893448067255204
2016-12-28,0.0113370013154289,-0.0061454614714953,-8.508827914057591e-05,-0.006230549750636,3.881975019515136e-05,0,0,0,0,0.111892172732828
2016-12-29,0.0057358521148204,-0.0004276420186588,-0.0012003948432263,-0.0016280368618852,2.650504023657286e-06,0,0,0,0,0.0670128072117375
2016-12-30,0.0143553281600775,-0.0099014972271806,0.000942870682289,-0.0089586265448917,8.025698957083941e-05,0,0,0,0,0.1290184114821977
2017-01-02,0.0143553281600775,-0.0099014972271806,0.000942870682289,-0.0089586265448917,8.025698957083941e-05,0,0,0,0,0.1290184114821977
2017-01-03,0.0108642702459885,-0.0048422057431121,0.0031101536949603,-0.0017320520481516,3.0000042975062677e-06,0,0,0,0,0.1225855491414653
2017-01-04,0.0064640658628328,0.0020668281556622,0.0054458361671668,0.0075126643228289,5.6440125227506704e-05,0,0,0,0,0.111007019637018
